;Date;Price;Open;High;Low;Vol.;Change %
247;Aug 20, 2018;453500;463000;465000;453000;111.09K;-0.98%
248;Aug 19, 2018;458000;458000;458000;458000;-;0.00%
249;Aug 17, 2018;458000;443500;465000;442000;232.64K;4.09%
250;Aug 16, 2018;440000;446000;447500;432000;304.15K;-3.51%
251;Aug 15, 2018;456000;456000;456000;456000;-;0.00%
252;Aug 14, 2018;456000;445500;458000;445000;151.38K;2.24%
253;Aug 13, 2018;446000;467000;470000;446000;278.63K;-3.88%
254;Aug 12, 2018;464000;464000;464000;464000;-;0.00%
255;Aug 10, 2018;464000;454500;468500;449500;247.94K;0.87%
256;Aug 09, 2018;460000;457500;480000;453000;581.40K;1.32%
257;Aug 08, 2018;454000;430000;457000;421000;618.08K;7.08%
258;Aug 07, 2018;424000;412000;424500;406500;468.17K;6.53%
259;Aug 06, 2018;398000;392500;398500;392500;110.50K;1.53%
260;Aug 05, 2018;392000;392000;392000;392000;-;0.00%
261;Aug 03, 2018;392000;397000;405500;385500;395.14K;3.70%
262;Aug 02, 2018;378000;384000;389000;377000;98.64K;-1.31%
263;Aug 01, 2018;383000;374500;387500;373000;156.89K;2.68%
264;Jul 31, 2018;373000;371500;375000;369500;117.23K;0.54%
